ID,CALENDAR_ID,Literal_Time_start,LONGITUDE_start,LATITUDE_start,Literal_Time_end,LONGITUDE_end,LATITUDE_end,ROUTE_ABBR,DIRECTION,SERV_DAY_start,SERV_DAY_end,MESSAGE_COUNT
120161006-2646-12,120161006,2016-10-06 21:33:37.273000,-931681689,450122689,2016-10-06 22:24:09.837000,-932205850,449213388,921.0,1.0,Weekday,Weekday,100
120161006-2646-13,120161006,2016-10-06 22:24:23.037000,-932208493,449209581,2016-10-06 23:12:16.823000,-931681359,450127101,921.0,4.0,Weekday,Weekday,100
120161006-2646-14,120161006,2016-10-06 23:12:56.027000,-931682811,450122681,2016-10-06 23:57:40.570000,-932207426,449213051,921.0,1.0,Weekday,Weekday,88
120161006-2646-15,120161006,2016-10-06 23:57:52.037000,-932208559,449209561,2016-10-07 00:43:06.187000,-931684802,450126040,921.0,4.0,Weekday,Weekday,93
120161006-2646-16,120161006,2016-10-07 00:43:49.527000,-931680574,450122956,2016-10-07 02:21:15.023000,-932433958,448639259,921.0,1.0,Weekday,Weekday,145
120161007-2646-00,120161007,2016-10-07 10:37:42.920000,-932423892,448630820,2016-10-07 10:42:43.923000,-932428672,448627561,921.0,1.0,Weekday,Weekday,8
120161007-2646-01,120161007,2016-10-07 10:43:42.720000,-932408048,448627942,2016-10-07 11:43:52.117000,-931684024,450124488,921.0,4.0,Weekday,Weekday,65
120161007-2646-02,120161007,2016-10-07 11:44:00.507000,-931682576,450122721,2016-10-07 12:26:42.170000,-932204771,449212960,921.0,1.0,Weekday,Weekday,77
120161007-2646-03,120161007,2016-10-07 12:27:02.060000,-932208460,449209376,2016-10-07 13:13:21.717000,-931685028,450125936,921.0,4.0,Weekday,Weekday,95
120161007-2646-04,120161007,2016-10-07 13:13:57.957000,-931681336,450122697,2016-10-07 13:57:30.583000,-932204441,449212667,921.0,1.0,Weekday,Weekday,90
120161007-2646-05,120161007,2016-10-07 13:58:09.410000,-932208319,449209334,2016-10-07 14:43:39.630000,-931684575,450125414,921.0,4.0,Weekday,Weekday,91
120161007-2646-06,120161007,2016-10-07 14:43:57.757000,-931682228,450122767,2016-10-07 15:26:19.687000,-932204576,449212137,921.0,1.0,Weekday,Weekday,90
120161007-2646-07,120161007,2016-10-07 15:27:04.287000,-932208637,449209730,2016-10-07 16:12:36.330000,-931685074,450124699,921.0,4.0,Weekday,Weekday,87
120161007-2646-08,120161007,2016-10-07 16:12:56.127000,-931682913,450122482,2016-10-07 16:56:44.027000,-932204434,449212654,921.0,1.0,Weekday,Weekday,72
120161007-2646-09,120161007,2016-10-07 16:57:05.977000,-932208384,449209200,2016-10-07 17:40:59.477000,-931685441,450125031,921.0,4.0,Weekday,Weekday,85
120161007-2646-10,120161007,2016-10-07 17:41:53.093000,-931683364,450122549,2016-10-07 18:25:46.687000,-932205272,449212431,921.0,1.0,Weekday,Weekday,103
120161007-2646-11,120161007,2016-10-07 18:26:04.237000,-932209240,449210111,2016-10-07 19:11:55.970000,-931683821,450126589,921.0,4.0,Weekday,Weekday,94
120161007-2646-12,120161007,2016-10-07 19:12:18.263000,-931681494,450122832,2016-10-07 19:53:27.650000,-932204158,449212684,921.0,1.0,Weekday,Weekday,89
120161007-2646-13,120161007,2016-10-07 19:54:12.967000,-932208070,449209266,2016-10-07 20:41:22.983000,-931684904,450125297,921.0,4.0,Weekday,Weekday,100
120161007-2646-14,120161007,2016-10-07 20:41:57.940000,-931682283,450122468,2016-10-07 21:33:16.183000,-932204210,449212580,921.0,1.0,Weekday,Weekday,102
120161007-2646-15,120161007,2016-10-07 21:34:07.930000,-932208261,449209579,2016-10-07 22:21:38.147000,-931683135,450126886,921.0,4.0,Weekday,Weekday,103
120161007-2646-16,120161007,2016-10-07 22:22:19.767000,-931680947,450122787,2016-10-07 23:14:46.643000,-932204472,449212713,921.0,1.0,Weekday,Weekday,96
120161007-2646-17,120161007,2016-10-07 23:15:40.877000,-932208474,449209777,2016-10-08 00:01:59.987000,-931685162,450125760,921.0,4.0,Weekday,Weekday,70
120161007-2646-18,120161007,2016-10-08 00:02:32.793000,-931681942,450122740,2016-10-08 01:31:08.030000,-932442682,448615406,921.0,1.0,Weekday,Weekday,117
120161008-2646-00,120161008,2016-10-08 10:08:39.667000,-932438509,448633147,2016-10-08 10:10:55.667000,-932438509,448633147,921.0,1.0,Weekday,Weekday,4
120161008-2646-01,120161008,2016-10-08 10:11:35.870000,-932407863,448627841,2016-10-08 11:04:07.073000,-931683049,450126588,921.0,4.0,Weekday,Weekday,71
120161008-2646-02,120161008,2016-10-08 11:05:53.887000,-931683435,450122376,2016-10-08 11:43:48.490000,-932204466,449212854,921.0,1.0,Weekday,Weekday,76
120161008-2646-03,120161008,2016-10-08 11:44:46.697000,-932208275,449209265,2016-10-08 12:19:39.497000,-931683419,450127933,921.0,4.0,Weekday,Weekday,43
120161008-2646-04,120161008,2016-10-08 12:20:28.557000,-931680161,450123159,2016-10-08 12:57:52.710000,-932204408,449212860,921.0,1.0,Weekday,Weekday,51
120161008-2646-05,120161008,2016-10-08 12:58:45.750000,-932208285,449209155,2016-10-08 13:34:25.710000,-931683118,450126365,921.0,4.0,Weekday,Weekday,53
120161008-2646-06,120161008,2016-10-08 13:35:21.760000,-931681871,450122725,2016-10-08 14:17:43.737000,-932204544,449212743,921.0,1.0,Weekday,Weekday,60
120161008-2646-07,120161008,2016-10-08 14:18:21.143000,-932208401,449209237,2016-10-08 15:03:16.733000,-931684793,450125403,921.0,4.0,Weekday,Weekday,89
120161008-2646-08,120161008,2016-10-08 15:04:11.987000,-931681749,450122647,2016-10-08 15:48:16.783000,-932206569,449213548,921.0,1.0,Weekday,Weekday,75
120161008-2646-09,120161008,2016-10-08 15:48:27.607000,-932208345,449209517,2016-10-08 16:33:06.503000,-931683242,450126729,921.0,4.0,Weekday,Weekday,92
120161008-2646-10,120161008,2016-10-08 16:33:33.383000,-931681660,450122883,2016-10-08 17:14:25.983000,-932204893,449212674,921.0,1.0,Weekday,Weekday,90
120161008-2646-11,120161008,2016-10-08 17:16:09.693000,-932209013,449210166,2016-10-08 18:03:28.907000,-931683227,450126252,921.0,4.0,Weekday,Weekday,83
120161008-2646-12,120161008,2016-10-08 18:03:55.130000,-931681249,450122662,2016-10-08 18:45:04.313000,-932204894,449212727,921.0,1.0,Weekday,Weekday,64
120161008-2646-13,120161008,2016-10-08 18:45:22.377000,-932208843,449209802,2016-10-08 19:31:50.740000,-931683966,450124766,921.0,4.0,Weekday,Weekday,87
120161008-2646-14,120161008,2016-10-08 19:32:06.730000,-931681606,450122668,2016-10-08 20:13:40.157000,-932204522,449212440,921.0,1.0,Weekday,Weekday,88
120161008-2646-15,120161008,2016-10-08 20:14:23.790000,-932208416,449209209,2016-10-08 20:59:43.357000,-931683191,450127061,921.0,4.0,Weekday,Weekday,67
120161008-2646-16,120161008,2016-10-08 21:00:41.963000,-931681642,450122901,2016-10-08 21:44:55.993000,-932204673,449212813,921.0,1.0,Weekday,Weekday,80
120161008-2646-17,120161008,2016-10-08 21:45:17.693000,-932208549,449209589,2016-10-08 22:31:54.887000,-931680867,450126573,921.0,4.0,Weekday,Weekday,73
120161008-2646-18,120161008,2016-10-08 22:32:50.390000,-931682083,450122437,2016-10-08 23:17:05.107000,-932204926,449212958,921.0,1.0,Weekday,Weekday,83
120161008-2646-19,120161008,2016-10-08 23:17:23.250000,-932208353,449209264,2016-10-09 00:03:05.810000,-931684915,450124913,921.0,4.0,Weekday,Weekday,83
120161008-2646-20,120161008,2016-10-09 00:03:24.733000,-931682254,450122746,2016-10-09 01:39:24.820000,-932432064,448630843,921.0,1.0,Weekday,Weekday,130
120161001-2648-00,120161001,2016-10-01 08:23:19.310000,-932429297,448631051,2016-10-01 08:27:13.920000,-932425559,448627679,,,Saturday,Saturday,5
120161001-2648-01,120161001,2016-10-01 08:28:09.817000,-932407954,448628006,2016-10-01 09:29:16.933000,-932204219,449212516,921.0,1.0,Saturday,Saturday,72
120161001-2648-02,120161001,2016-10-01 09:30:10.940000,-932208351,449209430,2016-10-01 10:04:18.750000,-931685615,450126131,921.0,4.0,Saturday,Saturday,42
120161001-2648-03,120161001,2016-10-01 10:05:05.000000,-931684893,450126081,2016-10-01 10:44:07.950000,-932208102,449210306,921.0,1.0,Saturday,Saturday,55
120161001-2648-04,120161001,2016-10-01 10:44:09.000000,-932204262,449211449,2016-10-01 11:19:33.980000,-931683611,450126585,921.0,4.0,Saturday,Saturday,48
120161001-2648-05,120161001,2016-10-01 11:20:08.000000,-931682303,450127900,2016-10-01 11:57:57.787000,-932204409,449212591,921.0,1.0,Saturday,Saturday,49
120161001-2648-06,120161001,2016-10-01 11:58:11.000000,-932204483,449212494,2016-10-01 12:34:10.760000,-931685091,450125810,921.0,4.0,Saturday,Saturday,50
120161001-2648-07,120161001,2016-10-01 12:35:03.000000,-931684901,450125720,2016-10-01 13:17:47.787000,-932204609,449212748,921.0,1.0,Saturday,Saturday,62
120161001-2648-08,120161001,2016-10-01 13:18:13.000000,-932204214,449211713,2016-10-01 14:04:33.403000,-931683506,450126792,921.0,4.0,Saturday,Saturday,63
120161001-2648-09,120161001,2016-10-01 14:05:18.000000,-931681451,450128972,2016-10-01 14:47:26.750000,-932204677,449212546,921.0,1.0,Saturday,Saturday,62
120161001-2648-10,120161001,2016-10-01 14:48:14.000000,-932204212,449211585,2016-10-01 15:32:32.197000,-931681823,450125203,921.0,4.0,Saturday,Saturday,63
120161001-2648-11,120161001,2016-10-01 15:32:59.357000,-931681729,450122307,2016-10-01 16:17:53.290000,-932204547,449213057,921.0,1.0,Saturday,Saturday,75
120161001-2648-12,120161001,2016-10-01 16:18:12.587000,-932207979,449208605,2016-10-01 17:03:10.593000,-931680685,450127236,921.0,4.0,Saturday,Saturday,63
120161001-2648-13,120161001,2016-10-01 17:04:05.820000,-931681853,450122493,2016-10-01 17:50:55.600000,-932205167,449212735,921.0,1.0,Saturday,Saturday,67
120161001-2648-14,120161001,2016-10-01 17:51:07.813000,-932208798,449209997,2016-10-01 18:32:57.027000,-931682554,450127276,921.0,4.0,Saturday,Saturday,62
120161001-2648-15,120161001,2016-10-01 18:33:55.233000,-931682197,450122627,2016-10-01 19:15:41.310000,-932204730,449212666,921.0,1.0,Saturday,Saturday,65
120161001-2648-16,120161001,2016-10-01 19:16:21.277000,-932208579,449209539,2016-10-01 20:00:00.643000,-931683947,450123543,921.0,4.0,Saturday,Saturday,61
120161001-2648-17,120161001,2016-10-01 20:00:05.713000,-931681603,450122562,2016-10-01 20:44:43.847000,-932204184,449212587,921.0,1.0,Saturday,Saturday,68
120161001-2648-18,120161001,2016-10-01 20:45:31.067000,-932208168,449209495,2016-10-01 21:31:01.673000,-931685429,450124120,921.0,4.0,Saturday,Saturday,61
120161001-2648-19,120161001,2016-10-01 21:31:13.643000,-931682455,450122502,2016-10-01 22:14:30.897000,-932204452,449213178,921.0,1.0,Saturday,Saturday,57
120161001-2648-20,120161001,2016-10-01 22:15:30.037000,-932207952,449208866,2016-10-01 23:02:48.303000,-931682359,450125514,921.0,4.0,Saturday,Saturday,67
120161001-2648-21,120161001,2016-10-01 23:03:15.433000,-931681936,450122588,2016-10-01 23:47:25.953000,-932208750,449211578,921.0,1.0,Saturday,Saturday,69
120161001-2648-22,120161001,2016-10-01 23:47:30.367000,-932208652,449209719,2016-10-02 00:33:50.647000,-931684539,450124474,921.0,4.0,Saturday,Saturday,67
120161001-2648-23,120161001,2016-10-02 00:34:02.643000,-931682219,450122419,2016-10-02 01:12:20.117000,-932208585,449211032,921.0,1.0,Saturday,Saturday,57
120161001-2648-24,120161001,2016-10-02 01:12:25.250000,-932208352,449209389,2016-10-02 02:03:01.467000,-931684574,450125037,921.0,4.0,Saturday,Saturday,70
120161001-2648-25,120161001,2016-10-02 02:03:41.107000,-931682655,450122588,2016-10-02 02:42:18.877000,-932207595,449212539,921.0,1.0,Saturday,Saturday,58
120161001-2648-26,120161001,2016-10-02 02:42:28.877000,-932208786,449209573,2016-10-02 05:03:09.107000,-932427284,448631815,921.0,4.0,Saturday,Saturday,157
120161002-2648-00,120161002,2016-10-02 13:03:26.970000,-932435238,448635232,2016-10-02 13:05:34.563000,-932435238,448635232,921.0,4.0,Sunday,Sunday,4
120161002-2648-01,120161002,2016-10-02 13:05:40.000000,-932435238,448635232,2016-10-02 14:18:24.387000,-932204989,449212625,921.0,1.0,Sunday,Sunday,94
120161002-2648-02,120161002,2016-10-02 14:19:18.000000,-932204006,449211219,2016-10-02 15:05:25.040000,-931685192,450124962,921.0,4.0,Sunday,Sunday,67
120161002-2648-03,120161002,2016-10-02 15:05:35.000000,-931683638,450126491,2016-10-02 15:48:00.247000,-932204736,449212769,921.0,1.0,Sunday,Sunday,58
120161002-2648-04,120161002,2016-10-02 15:48:45.000000,-932204145,449211292,2016-10-02 16:33:56.410000,-931685631,450125641,921.0,4.0,Sunday,Sunday,63
120161002-2648-05,120161002,2016-10-02 16:34:21.000000,-931683950,450126880,2016-10-02 17:16:42.017000,-932204503,449212476,921.0,1.0,Sunday,Sunday,66
120161002-2648-06,120161002,2016-10-02 17:17:26.000000,-932204152,449211480,2016-10-02 18:03:31.783000,-931683497,450123266,921.0,4.0,Sunday,Sunday,67
120161002-2648-07,120161002,2016-10-02 18:03:34.000000,-931682257,450127448,2016-10-02 18:47:27.623000,-932208824,449210227,921.0,1.0,Sunday,Sunday,63
120161002-2648-08,120161002,2016-10-02 18:47:30.000000,-932204338,449211107,2016-10-02 19:31:20.403000,-931685047,450125558,921.0,4.0,Sunday,Sunday,66
120161002-2648-09,120161002,2016-10-02 19:32:14.000000,-931682537,450127761,2016-10-02 20:17:47.627000,-932204259,449212705,921.0,1.0,Sunday,Sunday,60
120161002-2648-10,120161002,2016-10-02 20:18:42.000000,-932203961,449211464,2016-10-02 21:01:41.440000,-931684680,450125262,921.0,4.0,Sunday,Sunday,62
120161002-2648-11,120161002,2016-10-02 21:02:07.787000,-931682270,450122529,2016-10-02 21:46:34.360000,-932204448,449212876,921.0,1.0,Sunday,Sunday,61
120161002-2648-12,120161002,2016-10-02 21:47:14.873000,-932208351,449209538,2016-10-02 22:30:57.657000,-931684483,450125757,921.0,4.0,Sunday,Sunday,62
120161002-2648-13,120161002,2016-10-02 22:31:57.060000,-931681158,450122813,2016-10-02 23:16:53.677000,-932204500,449212700,921.0,1.0,Sunday,Sunday,61
120161002-2648-14,120161002,2016-10-02 23:17:22.757000,-932208503,449209364,2016-10-03 00:06:16.090000,-931682018,450127139,921.0,4.0,Sunday,Sunday,65
120161002-2648-15,120161002,2016-10-03 00:07:10.503000,-931682318,450122304,2016-10-03 02:28:36.247000,-932430268,448629005,921.0,1.0,Sunday,Sunday,143
120161003-2648-00,120161003,2016-10-03 08:24:48.340000,-932435131,448626825,2016-10-03 09:49:34.783000,-932204022,449211652,921.0,1.0,Weekday,Weekday,95
120161003-2648-01,120161003,2016-10-03 09:50:10.180000,-932208641,449209627,2016-10-03 10:24:14.730000,-931682118,450127133,921.0,4.0,Weekday,Weekday,47
120161003-2648-02,120161003,2016-10-03 10:24:49.000000,-931683800,450127001,2016-10-03 10:58:25.113000,-932204678,449212917,921.0,1.0,Weekday,Weekday,53
120161003-2648-03,120161003,2016-10-03 10:59:00.000000,-932204002,449211872,2016-10-03 11:33:21.347000,-931684761,450125721,921.0,4.0,Weekday,Weekday,61
120161003-2648-04,120161003,2016-10-03 11:34:01.000000,-931685005,450125614,2016-10-03 12:01:12.757000,-932202414,449209850,921.0,1.0,Weekday,Weekday,51
120161003-2648-05,120161003,2016-10-03 12:01:39.000000,-932202802,449209564,2016-10-04 00:49:26.687000,-932435535,448626683,921.0,4.0,Weekday,Weekday,95
120161004-2648-00,120161004,2016-10-04 10:39:42.820000,-932435535,448626683,2016-10-04 10:40:50.633000,-932426168,448627272,921.0,4.0,Weekday,Weekday,4
120161004-2648-01,120161004,2016-10-04 10:41:34.000000,-932435535,448626683,2016-10-04 11:56:38.127000,-932204630,449212747,921.0,1.0,Weekday,Weekday,93
120161004-2648-02,120161004,2016-10-04 11:57:15.000000,-932204169,449211481,2016-10-04 12:43:52.680000,-931685563,450126312,921.0,4.0,Weekday,Weekday,69
120161004-2648-03,120161004,2016-10-04 12:44:17.000000,-931683739,450126709,2016-10-04 13:26:48.757000,-932204933,449212627,921.0,1.0,Weekday,Weekday,67
120161004-2648-04,120161004,2016-10-04 13:27:13.000000,-932203784,449211458,2016-10-04 14:14:35.007000,-931684730,450124824,921.0,4.0,Weekday,Weekday,71
120161004-2648-05,120161004,2016-10-04 14:15:19.000000,-931683761,450126387,2016-10-04 14:56:37.730000,-932204825,449212532,921.0,1.0,Weekday,Weekday,61
120161004-2648-06,120161004,2016-10-04 14:57:02.000000,-932204480,449212206,2016-10-04 15:43:57.693000,-931682951,450123683,921.0,4.0,Weekday,Weekday,65
120161004-2648-07,120161004,2016-10-04 15:44:02.000000,-931682229,450127429,2016-10-04 16:27:21.517000,-932208659,449211436,921.0,1.0,Weekday,Weekday,65
120161004-2648-08,120161004,2016-10-04 16:27:27.000000,-932203931,449211218,2016-10-04 17:11:47.477000,-931685458,450125667,921.0,4.0,Weekday,Weekday,70
120161004-2648-09,120161004,2016-10-04 17:12:06.887000,-931681999,450122476,2016-10-04 17:55:52.893000,-932206725,449212960,921.0,1.0,Weekday,Weekday,69
120161004-2648-10,120161004,2016-10-04 17:56:03.563000,-932208911,449209945,2016-10-04 18:42:01.300000,-931685714,450126240,921.0,4.0,Weekday,Weekday,69
120161004-2648-11,120161004,2016-10-04 18:42:18.863000,-931681361,450122631,2016-10-04 19:24:35.707000,-932204418,449212595,921.0,1.0,Weekday,Weekday,66
120161004-2648-12,120161004,2016-10-04 19:25:28.277000,-932208418,449209610,2016-10-04 20:11:49.410000,-931684491,450123796,921.0,4.0,Weekday,Weekday,66
120161004-2648-13,120161004,2016-10-04 20:11:55.853000,-931681697,450122644,2016-10-04 21:05:32.367000,-932208508,449209822,921.0,1.0,Weekday,Weekday,77
120161004-2648-14,120161004,2016-10-04 21:05:35.440000,-932208378,449209294,2016-10-04 21:51:45.077000,-931684645,450125765,921.0,4.0,Weekday,Weekday,69
120161004-2648-15,120161004,2016-10-04 21:52:19.367000,-931681421,450122691,2016-10-04 22:42:32.627000,-932204155,449213286,921.0,1.0,Weekday,Weekday,71
120161004-2648-16,120161004,2016-10-04 22:43:17.000000,-932204007,449211609,2016-10-04 23:30:57.967000,-931682986,450126446,921.0,4.0,Weekday,Weekday,72
120161004-2648-17,120161004,2016-10-04 23:31:55.920000,-931681797,450122279,2016-10-05 00:16:35.780000,-932203831,449212478,921.0,1.0,Weekday,Weekday,69
120161004-2648-18,120161004,2016-10-05 00:17:25.000000,-932204572,449212391,2016-10-05 01:04:17.427000,-931683725,450123547,921.0,4.0,Weekday,Weekday,65
120161004-2648-19,120161004,2016-10-05 01:04:23.387000,-931681691,450122689,2016-10-05 02:37:46.543000,-932431978,448641567,921.0,1.0,Weekday,Weekday,114
120161005-2648-00,120161005,2016-10-05 10:08:24.577000,-932878057,449861196,2016-10-05 10:10:44.383000,-932878057,449861196,921.0,1.0,Weekday,Weekday,6
120161005-2648-01,120161005,2016-10-05 10:11:44.380000,-932878057,449861196,2016-10-05 11:03:07.373000,-931684763,450126222,921.0,4.0,Weekday,Weekday,65
120161005-2648-02,120161005,2016-10-05 11:03:46.247000,-931681334,450122811,2016-10-05 11:47:24.800000,-932204473,449212832,921.0,1.0,Weekday,Weekday,60
120161005-2648-03,120161005,2016-10-05 11:47:51.820000,-932208190,449209145,2016-10-05 12:33:01.210000,-931684836,450125888,921.0,4.0,Weekday,Weekday,88
120161005-2648-04,120161005,2016-10-05 12:33:34.547000,-931681369,450122672,2016-10-05 13:16:25.223000,-932204700,449212963,921.0,1.0,Weekday,Weekday,82
120161005-2648-05,120161005,2016-10-05 13:17:27.513000,-932208574,449209378,2016-10-05 14:03:11.083000,-931685145,450125721,921.0,4.0,Weekday,Weekday,92
120161005-2648-06,120161005,2016-10-05 14:03:29.087000,-931681826,450122547,2016-10-05 14:45:55.450000,-932204970,449212470,921.0,1.0,Weekday,Weekday,65
120161005-2648-07,120161005,2016-10-05 14:46:30.067000,-932209039,449209989,2016-10-05 15:32:40.300000,-931685506,450126486,921.0,4.0,Weekday,Weekday,80
120161005-2648-08,120161005,2016-10-05 15:33:19.660000,-931681442,450122639,2016-10-05 16:16:40.900000,-932204479,449212649,921.0,1.0,Weekday,Weekday,76
120161005-2648-09,120161005,2016-10-05 16:17:06.217000,-932208451,449209631,2016-10-05 17:01:52.060000,-931685674,450125885,921.0,4.0,Weekday,Weekday,72
